style,is_ai_generated,source,path,ai_likeness_percent,originality_score,dominant_aesthetic,cv_region_count,cv_largest_region_area_ratio,cv_subject_centroid_x,cv_subject_centroid_y,cv_rule_of_thirds_offset,cv_symmetry_score,cv_symmetry_score_fuzzy_global,cv_edge_density,cv_negative_space_ratio
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Into_the_space.jpg,4.9,95.1,original-aesthetic,14,0.4539,0.5603,0.493,0.1918,0.7451,0.5377,0.1386,0.2905
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Party_in_Venice.jpg,1.4,98.6,original-aesthetic,19,0.2567,0.5462,0.3532,0.1221,0.7765,0.5314,0.1804,0.3045
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999606864-433257.jpg,14.7,85.3,original-aesthetic,9,0.3139,0.3603,0.6364,0.0405,0.8313,0.6399,0.0287,0.4612
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-994950305-244360.jpg,61.9,38.1,ai-aesthetic,4,0.114,0.3693,0.4731,0.1443,0.8541,0.7337,0.0145,0.8696
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Agim_Meta_2015_The_injured_heart_and_the_killer_ear_of_Mr.President.jpg,0.6,99.4,original-aesthetic,25,0.0615,0.5153,0.4958,0.2221,0.898,0.8144,0.0912,0.6725
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Abercrombie_1940_Girl_and_cats.jpg,8.7,91.3,original-aesthetic,10,0.2375,0.4559,0.566,0.1586,0.8624,0.7275,0.0644,0.7219
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999851276-99151.jpg,15.3,84.7,original-aesthetic,6,0.0924,0.6843,0.6096,0.0598,0.7966,0.6128,0.0174,0.8137
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995355798-69392.jpg,89.7,10.3,ai-aesthetic,19,0.2379,0.5862,0.6428,0.0839,0.8875,0.7615,0.0369,0.5046
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Abercrombie_1964_Owl_in_the_Bathroom.jpg,44.6,55.4,original-aesthetic,4,0.0417,0.4905,0.6742,0.1574,0.9474,0.9547,0.0112,0.9046
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-982124841-754115.jpg,10.2,89.8,original-aesthetic,7,0.2265,0.5577,0.4903,0.1911,0.7763,0.5981,0.0423,0.5013
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_1996_Feelings.jpg,8.7,91.3,original-aesthetic,17,0.1725,0.5005,0.5723,0.1911,0.8297,0.6264,0.0971,0.6609
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Duo.jpg,15.7,84.3,original-aesthetic,10,0.312,0.5028,0.5912,0.1805,0.8042,0.6133,0.0858,0.3345
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-948844578-217572.jpg,8.4,91.6,original-aesthetic,3,0.0342,0.3898,0.4376,0.1185,0.8642,0.7361,0.0189,0.9393
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-987095399-520584.jpg,19.7,80.3,original-aesthetic,12,0.4552,0.6171,0.636,0.0583,0.828,0.6078,0.0503,0.3529
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999052376-392332.jpg,4.2,95.8,original-aesthetic,8,0.0791,0.5336,0.3582,0.1354,0.8368,0.7419,0.0342,0.761
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-960973090-55875.jpg,15.5,84.5,original-aesthetic,7,0.4556,0.3258,0.4353,0.1022,0.8191,0.6331,0.0334,0.4772
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Balance.jpg,4.6,95.4,original-aesthetic,8,0.1637,0.5892,0.2674,0.1017,0.8224,0.6705,0.0543,0.7161
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-997981861-326184.jpg,45.1,54.9,original-aesthetic,8,0.184,0.4408,0.6015,0.1256,0.8359,0.6615,0.0249,0.7109
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Agim_Meta_2007_The_small_islands_of_great_boredom.jpg,5.4,94.6,original-aesthetic,17,0.1794,0.4369,0.4858,0.1843,0.8137,0.6566,0.15,0.3589
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_1995_Ruins.jpg,15.2,84.8,original-aesthetic,18,0.1483,0.4764,0.4619,0.1923,0.7911,0.5545,0.1033,0.4533
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adrian_Borda_Allegory.jpg,36.8,63.2,original-aesthetic,8,0.0536,0.3406,0.2988,0.0353,0.8261,0.6594,0.052,0.8341
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Duo_2.jpg,5.6,94.4,original-aesthetic,9,0.0663,0.6551,0.4675,0.1347,0.8482,0.7429,0.0249,0.7841
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Agim_Meta_2008_The_Enigma_of_George_Bush.jpg,32.6,67.4,original-aesthetic,15,0.649,0.4202,0.467,0.1594,0.8018,0.6025,0.1414,0.2552
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995355798-39498.jpg,67.0,33.0,ai-aesthetic,15,0.1004,0.5989,0.4822,0.1635,0.8543,0.7206,0.0227,0.6729
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Abercrombie_1948_The_Red_Rook.jpg,19.3,80.7,original-aesthetic,6,0.2103,0.6498,0.5376,0.1302,0.8737,0.8031,0.0193,0.7327
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adrian_Borda_One_day_I--ll_open_myself.jpg,1.2,98.8,original-aesthetic,16,0.0654,0.4604,0.5808,0.1533,0.8431,0.6945,0.0733,0.7173
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999606864-885119.jpg,61.3,38.7,ai-aesthetic,12,0.0835,0.3503,0.6273,0.0429,0.7918,0.6377,0.0352,0.7345
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-993415702-666838.jpg,28.6,71.4,original-aesthetic,18,0.1769,0.6404,0.3541,0.0335,0.864,0.7194,0.0224,0.6863
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adrian_Borda_The_Forbidden_Spark.jpg,1.5,98.5,original-aesthetic,16,0.2373,0.4799,0.3575,0.1486,0.751,0.5313,0.2006,0.5836
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-994633557-875677.jpg,69.7,30.3,ai-aesthetic,17,0.0675,0.5456,0.5252,0.1862,0.7849,0.6052,0.0498,0.7624
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-980040405-705203.jpg,28.5,71.5,original-aesthetic,11,0.1022,0.4567,0.5941,0.1431,0.842,0.7517,0.0237,0.6621
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-994633557-492347.jpg,70.7,29.3,ai-aesthetic,10,0.1639,0.5764,0.6198,0.1018,0.7841,0.6626,0.0277,0.5955
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adulyasaraphan_1996_The_Scarecrow--s_Dream.jpg,46.5,53.5,original-aesthetic,11,0.0387,0.6198,0.2891,0.0644,0.7991,0.7024,0.1137,0.8623
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adulyasaraphan_2013_Two_dimensional_Village.jpg,34.1,65.9,original-aesthetic,20,0.7932,0.5623,0.469,0.1712,0.794,0.564,0.2422,0.0808
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_1993_Ready.jpg,7.8,92.2,original-aesthetic,19,0.1764,0.4981,0.4849,0.2239,0.7878,0.5399,0.1211,0.4362
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adulyasaraphan_2008_15th_Day_of_the_Waxing_Moon_in_the_Year_of_the_Tiger.jpg,77.3,22.7,ai-aesthetic,16,0.7677,0.5273,0.5315,0.1942,0.7169,0.4951,0.2309,0.0
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-980519464-907429.jpg,46.0,54.0,original-aesthetic,17,0.3699,0.3967,0.3625,0.0697,0.8266,0.6281,0.0398,0.4356
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-954142290-437456.jpg,63.2,36.8,ai-aesthetic,11,0.5449,0.3538,0.5454,0.123,0.8016,0.6245,0.0472,0.3725
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995773185-483255.jpg,48.9,51.1,original-aesthetic,20,0.0664,0.5516,0.5809,0.1435,0.7854,0.5977,0.0231,0.6542
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adulyasaraphan_1988_Dream_next_to_the_sea.jpg,45.6,54.4,original-aesthetic,16,0.237,0.4965,0.6395,0.1654,0.8716,0.7155,0.0917,0.4554
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1936_Untitled.jpg,10.2,89.8,original-aesthetic,5,0.0354,0.4742,0.2458,0.1659,0.8842,0.8618,0.044,0.8967
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Tapies_1949_Parafaragamus.jpg,59.7,40.3,ai-aesthetic,17,0.1468,0.4454,0.7669,0.1504,0.8724,0.778,0.0542,0.7229
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-997981861-171855.jpg,86.8,13.2,ai-aesthetic,10,0.4,0.4589,0.7453,0.1482,0.7561,0.5489,0.0705,0.551
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995736594-721732.jpg,50.7,49.3,ai-aesthetic,21,0.1389,0.5132,0.6031,0.1661,0.7848,0.5716,0.0566,0.4415
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-996586180-31427.jpg,83.3,16.7,ai-aesthetic,13,0.3905,0.5454,0.4438,0.1641,0.8638,0.721,0.0223,0.4739
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999889138-904219.jpg,31.2,68.8,original-aesthetic,19,0.246,0.495,0.6379,0.1642,0.8197,0.685,0.0491,0.5885
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrea_Barreda_Pandora.jpg,22.6,77.4,original-aesthetic,12,0.3761,0.4329,0.6197,0.1101,0.7422,0.5857,0.1335,0.5322
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adulyasaraphan_2011_Rainbow-coloured_Fantasy.jpg,53.3,46.7,ai-aesthetic,19,0.5941,0.5693,0.4155,0.1274,0.8116,0.5757,0.2482,0.2798
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Dance_with_snakes.jpg,1.6,98.4,original-aesthetic,15,0.3196,0.4016,0.4913,0.1721,0.8531,0.6744,0.1392,0.3479
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-981220227-634591.jpg,3.8,96.2,original-aesthetic,13,0.1403,0.5539,0.4313,0.1494,0.8163,0.6972,0.047,0.7663
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrea_Barreda_Phantom.jpg,1.7,98.3,original-aesthetic,10,0.1334,0.4527,0.2696,0.1353,0.8966,0.7918,0.1082,0.8104
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1942_The_sign_of_the_Cross.jpg,0.6,99.4,original-aesthetic,24,0.3765,0.4619,0.5427,0.1786,0.7625,0.5179,0.2011,0.1416
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_She_is_the_music.jpg,12.0,88.0,original-aesthetic,2,0.603,0.4726,0.5172,0.2043,0.8453,0.7212,0.0353,0.3945
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-977919314-297733.jpg,73.9,26.1,ai-aesthetic,14,0.1071,0.533,0.6563,0.134,0.8715,0.7265,0.0344,0.5505
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-998619162-81301.jpg,7.9,92.1,original-aesthetic,11,0.5548,0.4834,0.5361,0.1989,0.8976,0.8166,0.0265,0.3202
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999889138-591415.jpg,73.2,26.8,ai-aesthetic,18,0.1198,0.458,0.573,0.1559,0.8788,0.7638,0.0289,0.3927
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1933_Untitled.jpg,3.0,97.0,original-aesthetic,23,0.0803,0.4647,0.4713,0.1905,0.8439,0.6568,0.1434,0.6302
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999606864-791324.jpg,27.1,72.9,original-aesthetic,12,0.1333,0.4383,0.6175,0.1159,0.8462,0.7075,0.0347,0.5695
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-996704061-828858.jpg,58.7,41.3,ai-aesthetic,11,0.0851,0.5123,0.3854,0.163,0.8067,0.5917,0.0199,0.75
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1935_Surrealistic_Composition.jpg,2.1,97.9,original-aesthetic,7,0.0132,0.4916,0.484,0.2185,0.8984,0.8189,0.0496,0.966
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-997620955-696700.jpg,41.9,58.1,original-aesthetic,24,0.229,0.4553,0.5479,0.1703,0.8051,0.6281,0.0411,0.3553
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_Humans.jpg,3.9,96.1,original-aesthetic,9,0.2115,0.439,0.5136,0.186,0.8345,0.6907,0.094,0.6191
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adrian_Borda_Perfume.jpg,1.5,98.5,original-aesthetic,22,0.5561,0.5369,0.4202,0.1562,0.7923,0.5812,0.192,0.2672
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999889138-208801.jpg,38.8,61.2,original-aesthetic,18,0.0795,0.4284,0.2361,0.136,0.8337,0.7543,0.0726,0.7373
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1935_Untitled.jpg,9.6,90.4,original-aesthetic,11,0.0835,0.6077,0.4365,0.1188,0.9117,0.844,0.0266,0.7485
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Agim_Meta_2006_The_girl_with_the_Rose_in_the_setting_of_the_Sun.jpg,20.2,79.8,original-aesthetic,16,0.6358,0.4903,0.5226,0.2131,0.846,0.6725,0.154,0.2988
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-980223381-756687.jpg,23.5,76.5,original-aesthetic,8,0.093,0.419,0.4661,0.158,0.8169,0.6484,0.0309,0.8522
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995355798-604693.jpg,53.4,46.6,ai-aesthetic,14,0.1089,0.362,0.4051,0.0773,0.8026,0.6081,0.0573,0.7624
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Tapies_1949_Cat_and_pyramids.jpg,7.2,92.8,original-aesthetic,13,0.0745,0.4577,0.5388,0.1784,0.8233,0.624,0.1311,0.7451
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-993142607-595435.jpg,24.8,75.2,original-aesthetic,11,0.0751,0.272,0.5153,0.1633,0.8212,0.6465,0.0193,0.806
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adulyasaraphan_1997_Rock_City.jpg,48.1,51.9,original-aesthetic,11,0.6484,0.4614,0.5833,0.1528,0.8149,0.5954,0.1546,0.0608
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995773185-571338.jpg,23.0,77.0,original-aesthetic,16,0.1888,0.5332,0.5821,0.1579,0.8224,0.6338,0.0264,0.6031
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1937_Untitled.jpg,2.6,97.4,original-aesthetic,11,0.5596,0.5779,0.5293,0.1636,0.8235,0.6265,0.0956,0.3682
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-961778918-764829.jpg,50.3,49.7,ai-aesthetic,6,0.1903,0.5103,0.589,0.1746,0.883,0.7573,0.0147,0.7513
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Abercrombie_1954_Figure_coming_out_of_a_tree.jpg,0.3,99.7,original-aesthetic,10,0.0842,0.4898,0.4351,0.1866,0.9598,0.9471,0.0236,0.7032
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-996586180-493219.jpg,45.5,54.5,original-aesthetic,5,0.1384,0.463,0.5105,0.203,0.8063,0.7128,0.0331,0.6861
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-998619162-910860.jpg,62.5,37.5,ai-aesthetic,14,0.1161,0.4205,0.5614,0.1367,0.7719,0.5847,0.0272,0.6907
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-998619162-810611.jpg,20.5,79.5,original-aesthetic,9,0.4399,0.4091,0.4064,0.1053,0.8484,0.6611,0.0299,0.4077
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Abercrombie_1938_White_Horse.jpg,14.1,85.9,original-aesthetic,17,0.0652,0.5214,0.6175,0.1534,0.8419,0.6747,0.0744,0.7285
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Adrian_Borda_The_da_Vinci_code.jpg,2.7,97.3,original-aesthetic,25,0.0853,0.5925,0.5403,0.1465,0.7298,0.5306,0.1634,0.5732
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999823201-263331.jpg,41.5,58.5,original-aesthetic,14,0.4526,0.6369,0.5295,0.1404,0.7745,0.6194,0.0376,0.4401
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Tapies_1945_Composition_with_Figures.jpg,2.0,98.0,original-aesthetic,20,0.2618,0.5131,0.6799,0.1542,0.8419,0.718,0.0898,0.4942
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Agim_Meta_2007_The_melancholic_guitar.jpg,6.7,93.3,original-aesthetic,16,0.4294,0.4901,0.5741,0.1821,0.8384,0.6588,0.1405,0.4106
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-982799349-741104.jpg,59.2,40.8,ai-aesthetic,14,0.082,0.429,0.4892,0.1829,0.8201,0.7194,0.0183,0.723
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-994633557-627850.jpg,3.9,96.1,original-aesthetic,15,0.0577,0.4227,0.3883,0.1049,0.8022,0.6505,0.0204,0.7871
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999851276-913656.jpg,52.0,48.0,ai-aesthetic,8,0.2047,0.4449,0.5072,0.1947,0.8213,0.6424,0.0449,0.5853
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-997620955-613799.jpg,9.8,90.2,original-aesthetic,10,0.0373,0.5549,0.4881,0.1909,0.8915,0.803,0.0179,0.826
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrius_Kovelinas_1993_Dream_on.jpg,9.4,90.6,original-aesthetic,12,0.2102,0.522,0.4594,0.1919,0.8032,0.5722,0.0774,0.3556
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-974574362-603264.jpg,22.0,78.0,original-aesthetic,8,0.2241,0.4635,0.5584,0.1693,0.8031,0.5782,0.0371,0.7213
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-994950305-404731.jpg,55.0,45.0,ai-aesthetic,13,0.1635,0.4513,0.6108,0.1305,0.8299,0.645,0.037,0.5806
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-999823201-14923.jpg,59.8,40.2,ai-aesthetic,18,0.0662,0.5191,0.463,0.1965,0.7766,0.686,0.0258,0.6993
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrea_Barreda_Carina.jpg,2.9,97.1,original-aesthetic,10,0.4062,0.4649,0.4347,0.1661,0.8146,0.623,0.0856,0.3141
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Antoni_Lamolla_1934_untitled.jpg,9.9,90.1,original-aesthetic,15,0.106,0.334,0.623,0.0436,0.8361,0.7542,0.0578,0.6751
surrealism,False,surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/surrealism/Andrea_Barreda_House_taken.jpg,1.5,98.5,original-aesthetic,19,0.0895,0.4627,0.5405,0.1807,0.818,0.6113,0.2043,0.6837
surrealism,True,AI_SD_surrealism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_surrealism/8-995980413-807158.jpg,21.0,79.0,original-aesthetic,8,0.0863,0.4706,0.1764,0.2085,0.8425,0.6625,0.019,0.8269
