style,is_ai_generated,source,path,ai_likeness_percent,originality_score,dominant_aesthetic,cv_region_count,cv_largest_region_area_ratio,cv_subject_centroid_x,cv_subject_centroid_y,cv_rule_of_thirds_offset,cv_symmetry_score,cv_symmetry_score_fuzzy_global,cv_edge_density,cv_negative_space_ratio
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_a-beautiful-lady-with-red-hair.jpg,33.7,66.3,original-aesthetic,7,0.1047,0.3896,0.5337,0.1444,0.8596,0.7302,0.0197,0.8334
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/akseli-gallen-kallela_the-poster-bilbol-1907.jpg,1.4,98.6,original-aesthetic,16,0.2971,0.6291,0.5271,0.1446,0.8537,0.6769,0.1393,0.3219
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/akseli-gallen-kallela_ilmarinen-ploughing-the-viper-field-and-the-defense-of-the-sampo-1928.jpg,28.5,71.5,original-aesthetic,12,0.3008,0.3638,0.3358,0.0305,0.8309,0.6317,0.1138,0.4443
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-994703328-547810.jpg,6.1,93.9,original-aesthetic,13,0.1706,0.452,0.5142,0.1932,0.7378,0.5786,0.1275,0.4561
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_courmayeur-1928.jpg,3.8,96.2,original-aesthetic,14,0.1566,0.428,0.627,0.1026,0.8401,0.7184,0.1091,0.6126
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-992945247-398710.jpg,22.0,78.0,original-aesthetic,31,0.9395,0.5004,0.4824,0.2234,0.8616,0.6922,0.1989,0.0
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_north-shore-lake-superior-1926.jpg,12.6,87.4,original-aesthetic,22,0.1116,0.3952,0.5765,0.1093,0.793,0.6539,0.1266,0.7185
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-980737141-422113.jpg,4.2,95.8,original-aesthetic,6,0.4251,0.6802,0.5999,0.0681,0.7853,0.5963,0.0718,0.3862
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-998834727-248273.jpg,15.0,85.0,original-aesthetic,15,0.352,0.5038,0.5646,0.1922,0.7271,0.4825,0.1225,0.3508
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_portrait-of-kriesch-laura-1894.jpg,3.2,96.8,original-aesthetic,15,0.063,0.34,0.3487,0.0168,0.8585,0.719,0.0537,0.8197
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-maignan_poster-for-the-opera-ariane-of-massenet-1906.jpg,36.9,63.1,original-aesthetic,12,0.2039,0.4341,0.4633,0.1644,0.8394,0.6856,0.1367,0.4405
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-989476506-299040.jpg,40.1,59.9,original-aesthetic,26,0.269,0.4515,0.4759,0.1852,0.7601,0.5228,0.1393,0.4833
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_king-nikola-refereeing-to-the-montenegrin-army-in-cetinje-that-turks-have-yield-town-of-scutari-to-1913.jpg,6.9,93.1,original-aesthetic,24,0.4922,0.524,0.6871,0.1441,0.7562,0.5186,0.2322,0.4042
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-999769387-73694.jpg,5.0,95.0,original-aesthetic,18,0.4395,0.4399,0.4982,0.1963,0.7359,0.5321,0.1479,0.2742
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_presentation-to-his-majesty-the-king-of-the-very-high-distinction-entrusted-to-him-by-the-president-1901.jpg,9.5,90.5,original-aesthetic,17,0.2111,0.4957,0.5557,0.1967,0.7695,0.5206,0.1772,0.452
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-994703328-808358.jpg,10.1,89.9,original-aesthetic,16,0.3529,0.6235,0.6068,0.0738,0.8034,0.5948,0.0855,0.4313
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_wilderness-deese-bay.jpg,6.7,93.3,original-aesthetic,19,0.2876,0.5213,0.5055,0.2171,0.8039,0.5863,0.1995,0.3268
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-997990779-678827.jpg,7.1,92.9,original-aesthetic,11,0.1042,0.6924,0.5679,0.102,0.8253,0.7251,0.1111,0.7332
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_the-jollyboat-large.jpg,12.2,87.8,original-aesthetic,12,0.6367,0.5311,0.3648,0.1392,0.6888,0.5206,0.1419,0.2115
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-99499576-181274.jpg,7.3,92.7,original-aesthetic,21,0.5362,0.4856,0.5604,0.1856,0.7859,0.5643,0.1046,0.2599
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_at-the-bullfight.jpg,7.9,92.1,original-aesthetic,19,0.35,0.6167,0.5158,0.1589,0.7209,0.4744,0.1389,0.2451
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-998834727-514002.jpg,4.7,95.3,original-aesthetic,33,0.1616,0.5278,0.4446,0.1779,0.7804,0.5453,0.1783,0.1964
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_crash-of-the-l-1-1913.jpg,68.8,31.2,ai-aesthetic,17,0.1062,0.4812,0.6144,0.1569,0.8057,0.6435,0.0583,0.6489
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-98879663-216703.jpg,13.5,86.5,original-aesthetic,11,0.1524,0.6629,0.5885,0.0783,0.7802,0.5815,0.1074,0.6542
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_the-winter-road-quebec-1921.jpg,4.0,96.0,original-aesthetic,1,0.5039,0.5,0.4941,0.2316,0.8296,0.6512,0.1186,0.4961
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_baptism-of-princess-jolanda-di-savoia-1901.jpg,4.0,96.0,original-aesthetic,15,0.3686,0.5405,0.5808,0.1526,0.7855,0.5154,0.2781,0.3266
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-989913168-907299.jpg,5.0,95.0,original-aesthetic,18,0.3712,0.5186,0.3785,0.1548,0.7244,0.5054,0.1166,0.2646
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-996108416-450147.jpg,15.8,84.2,original-aesthetic,22,0.1057,0.3981,0.4586,0.141,0.8318,0.649,0.1488,0.6541
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_a-lady-and-her-chambermaid.jpg,31.6,68.4,original-aesthetic,13,0.0957,0.6176,0.4991,0.1728,0.7015,0.5404,0.133,0.7443
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_fresh-from-the-garden.jpg,51.8,48.2,ai-aesthetic,14,0.2422,0.4891,0.4335,0.1852,0.7135,0.473,0.1675,0.516
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_portrait-of-an-elegant-lady.jpg,11.1,88.9,original-aesthetic,8,0.0348,0.5046,0.4321,0.1898,0.8358,0.7114,0.0309,0.8996
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-979092382-479636.jpg,5.5,94.5,original-aesthetic,9,0.2507,0.5479,0.3307,0.1188,0.7673,0.6265,0.085,0.6336
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-969923363-184763.jpg,3.3,96.7,original-aesthetic,14,0.3023,0.4331,0.5195,0.1778,0.7257,0.5579,0.1197,0.0967
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-993213410-330008.jpg,6.8,93.2,original-aesthetic,17,0.1575,0.6737,0.5166,0.1502,0.8074,0.7033,0.1185,0.6169
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_oath-of-vittorio-emanuele-iii-1900.jpg,8.1,91.9,original-aesthetic,15,0.1752,0.4103,0.4065,0.1062,0.7573,0.5004,0.1723,0.5153
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-989476506-362407.jpg,12.2,87.8,original-aesthetic,16,0.0461,0.5175,0.5662,0.1798,0.7802,0.5505,0.1676,0.813
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/akseli-gallen-kallela_the-fratricide-1897.jpg,0.7,99.3,original-aesthetic,15,0.0893,0.4668,0.5282,0.1923,0.77,0.5604,0.198,0.692
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-958594091-711113.jpg,10.2,89.8,original-aesthetic,10,0.0928,0.1987,0.7528,0.1599,0.7721,0.522,0.1054,0.8635
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-995446556-948126.jpg,6.3,93.7,original-aesthetic,32,0.1838,0.3515,0.4767,0.1445,0.752,0.5073,0.1373,0.4722
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-anker_sitzende-b-uerin-beim-stricken-1904.jpg,1.2,98.8,original-aesthetic,3,0.7539,0.3768,0.5038,0.1686,0.6985,0.5701,0.0792,0.2401
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-anker_the-absinth-drinker-1908.jpg,1.7,98.3,original-aesthetic,6,0.7759,0.46,0.464,0.182,0.7312,0.5954,0.0706,0.1628
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_smart-river-alaska-1945.jpg,9.0,91.0,original-aesthetic,11,0.2382,0.5098,0.5834,0.1776,0.7677,0.6202,0.11,0.4834
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_a-1903-engraving-of-joan-of-arc.jpg,6.3,93.7,original-aesthetic,22,0.165,0.3865,0.6331,0.0629,0.7801,0.5204,0.1375,0.7266
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-989476506-760375.jpg,1.9,98.1,original-aesthetic,11,0.0608,0.3067,0.3907,0.0632,0.7092,0.4947,0.0785,0.7565
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_beautiful-betty.jpg,28.2,71.8,original-aesthetic,13,0.071,0.4595,0.6342,0.1302,0.8621,0.7531,0.045,0.7775
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-993213410-127045.jpg,13.7,86.3,original-aesthetic,24,0.1427,0.6693,0.6397,0.0271,0.7513,0.5468,0.1983,0.6711
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_marche-a-tunis-1912.jpg,8.3,91.7,original-aesthetic,11,0.3711,0.459,0.5589,0.1655,0.7206,0.5856,0.1265,0.5518
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-997990779-10956.jpg,6.2,93.8,original-aesthetic,26,0.4515,0.6156,0.5194,0.1559,0.6983,0.4875,0.1494,0.2634
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_austro-hungarian-troops-trying-to-cross-a-river-1918.jpg,13.6,86.4,original-aesthetic,5,0.7773,0.4859,0.6039,0.165,0.7107,0.4619,0.2175,0.1962
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-969923363-633490.jpg,6.7,93.3,original-aesthetic,6,0.6725,0.485,0.4625,0.1992,0.7964,0.5928,0.1233,0.1861
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_snowstorm-in-montenegro-three-hundred-soldiers-stranded-8th-january-1899-1899.jpg,13.9,86.1,original-aesthetic,11,0.1763,0.5269,0.5839,0.1624,0.8055,0.5936,0.1463,0.5757
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_madonna-1908.jpg,15.7,84.3,original-aesthetic,11,0.1821,0.4479,0.3794,0.1235,0.8678,0.7182,0.1075,0.7299
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_a-young-beauty.jpg,22.0,78.0,original-aesthetic,4,0.2686,0.379,0.6948,0.0536,0.8574,0.7625,0.0319,0.6519
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_night-pine-island-1921.jpg,16.8,83.2,original-aesthetic,9,0.4609,0.522,0.5871,0.1651,0.8553,0.697,0.1173,0.3085
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_1911-attack-on-the-night-watch-1911.jpg,5.2,94.8,original-aesthetic,7,0.0304,0.4861,0.0961,0.2822,0.8671,0.7064,0.1684,0.948
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_woman-and-child-at-sea.jpg,5.9,94.1,original-aesthetic,1,0.2266,0.7266,0.7363,0.0919,0.907,0.8087,0.0478,0.7734
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_portrait-of-luigi-toniato-1891.jpg,2.7,97.3,original-aesthetic,13,0.3526,0.6012,0.4944,0.1739,0.84,0.6653,0.1167,0.5001
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_sleeping-figure.jpg,17.9,82.1,original-aesthetic,14,0.2068,0.5424,0.5241,0.1891,0.7574,0.517,0.1335,0.5572
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-996108416-425430.jpg,4.4,95.6,original-aesthetic,12,0.2811,0.6302,0.548,0.1242,0.7235,0.5822,0.0792,0.3013
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_frozen-lake-early-spring-algonquin-park-1914.jpg,28.2,71.8,original-aesthetic,21,0.2589,0.5228,0.5794,0.1682,0.8496,0.6892,0.1984,0.4814
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-996108416-507121.jpg,1.5,98.5,original-aesthetic,7,0.406,0.5923,0.5066,0.1765,0.8129,0.6508,0.0889,0.4505
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_awakening-of-liberalism-in-spain-24th-july-1910-1910.jpg,4.8,95.2,original-aesthetic,6,0.0276,0.5178,0.1121,0.2667,0.8577,0.7514,0.1602,0.9415
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-988189193-963465.jpg,10.5,89.5,original-aesthetic,18,0.1564,0.5509,0.4969,0.2004,0.8414,0.6812,0.1248,0.6108
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-980713969-635865.jpg,5.1,94.9,original-aesthetic,8,0.244,0.6205,0.5047,0.1684,0.8517,0.7412,0.0897,0.6784
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-983925067-356497.jpg,27.6,72.4,original-aesthetic,14,0.1197,0.4558,0.4513,0.1701,0.7795,0.6786,0.1369,0.6443
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-977468997-421842.jpg,5.2,94.8,original-aesthetic,25,0.2366,0.5715,0.3749,0.1039,0.8029,0.5535,0.1596,0.45
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-anker_unterwalden-traditional-costumes-after-josef-reinhart.jpg,0.2,99.8,original-aesthetic,18,0.264,0.3712,0.4655,0.1375,0.8485,0.6711,0.1431,0.4346
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_first-snow-algoma-country-1920.jpg,34.3,65.7,original-aesthetic,30,0.2148,0.4883,0.3714,0.1595,0.8679,0.8027,0.221,0.5312
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-maignan_the-cicada-1890.jpg,4.9,95.1,original-aesthetic,20,0.1453,0.4777,0.5096,0.2134,0.8008,0.6407,0.068,0.545
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-956944312-314668.jpg,3.3,96.7,original-aesthetic,13,0.4445,0.4193,0.526,0.1648,0.7731,0.5643,0.1323,0.321
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_winter-morning-charlevoix-county-1933.jpg,49.6,50.4,original-aesthetic,19,0.3766,0.5459,0.5188,0.1909,0.8381,0.6539,0.199,0.1218
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-996108416-391441.jpg,6.1,93.9,original-aesthetic,16,0.0945,0.5517,0.4185,0.143,0.736,0.5445,0.1893,0.6339
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-983925067-418540.jpg,4.7,95.3,original-aesthetic,10,0.3892,0.4928,0.7024,0.1634,0.7768,0.6453,0.0689,0.4335
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_hills-at-great-bear-lake-1953.jpg,42.5,57.5,original-aesthetic,12,0.3112,0.4664,0.6519,0.1339,0.8517,0.7067,0.1496,0.238
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/akseli-gallen-kallela_study-for-the-fresco-ilmarinen-ploughing-the-viper-field-1900.jpg,5.0,95.0,original-aesthetic,14,0.4669,0.3875,0.5025,0.1729,0.854,0.7376,0.1474,0.3645
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_italian-army-soldiers-involved-in-hand-to-hand-fighting-with-imperial-austro-hungarian-troops-in-1918.jpg,22.5,77.5,original-aesthetic,17,0.7969,0.4682,0.5673,0.1675,0.714,0.4387,0.2569,0.0732
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_une-femme-prenant-le-the.jpg,17.5,82.5,original-aesthetic,13,0.163,0.5556,0.6398,0.1143,0.7696,0.6186,0.0988,0.6527
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-993276816-930193.jpg,7.1,92.9,original-aesthetic,16,0.2811,0.5453,0.6793,0.1221,0.8308,0.7195,0.122,0.572
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_inauguration-of-the-xxx-legislature-of-the-kingdom-of-italy-1900.jpg,24.6,75.4,original-aesthetic,19,0.4297,0.4565,0.6763,0.1235,0.7302,0.5228,0.2463,0.4061
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_a-moments-rest-1937.jpg,2.2,97.8,original-aesthetic,10,0.4912,0.6859,0.4471,0.1153,0.7843,0.685,0.1572,0.48
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-974000903-646191.jpg,7.5,92.5,original-aesthetic,14,0.2289,0.4743,0.5448,0.1864,0.8333,0.6538,0.1753,0.6031
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-995446556-428906.jpg,11.5,88.5,original-aesthetic,20,0.4393,0.4925,0.5508,0.1968,0.7611,0.5929,0.0976,0.2626
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_the-story-of-kl-ra-z-ch-ii-1911.jpg,3.5,96.5,original-aesthetic,14,0.1699,0.3692,0.4228,0.0964,0.7863,0.6149,0.1006,0.7541
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-972806850-851957.jpg,24.9,75.1,original-aesthetic,19,0.1052,0.4575,0.486,0.1968,0.7357,0.5198,0.1073,0.5754
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/a-y-jackson_october-morning-algoma-wartz-lake-1920.jpg,8.2,91.8,original-aesthetic,20,0.1902,0.5233,0.6715,0.1434,0.8463,0.7681,0.0811,0.6542
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-anker_b-uerin-am-spinnrad-1910.jpg,1.6,98.4,original-aesthetic,10,0.2778,0.4914,0.565,0.188,0.758,0.6505,0.0913,0.4232
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/aladar-korosfoi-kriesch_lady-with-tiara.jpg,1.5,98.5,original-aesthetic,20,0.3021,0.5477,0.4146,0.1441,0.7695,0.5406,0.1932,0.6075
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-984817356-342529.jpg,5.6,94.4,original-aesthetic,19,0.2323,0.5113,0.3609,0.1578,0.7132,0.4897,0.136,0.5021
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-984567149-342465.jpg,15.7,84.3,original-aesthetic,18,0.2737,0.5543,0.5309,0.1763,0.7695,0.5484,0.1222,0.4323
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_l-heure-du-the.jpg,27.5,72.5,original-aesthetic,11,0.2428,0.5569,0.521,0.1824,0.7546,0.5255,0.1444,0.5173
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-993276816-222135.jpg,6.7,93.3,original-aesthetic,13,0.2052,0.3803,0.566,0.1111,0.7678,0.547,0.131,0.6423
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_damaconturbantenegro.jpg,11.8,88.2,original-aesthetic,16,0.0889,0.4677,0.3013,0.1381,0.8255,0.6538,0.0394,0.8354
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_a-young-beauty-with-flowers-in-her-hair.jpg,20.1,79.9,original-aesthetic,7,0.1763,0.5772,0.5587,0.1402,0.7802,0.6057,0.0532,0.593
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_portrait-of-a-woman-1895.jpg,29.1,70.9,original-aesthetic,11,0.0927,0.4626,0.4345,0.1641,0.8345,0.7029,0.0284,0.7665
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/albert-lynch_an-elegant-lady-being-dressed-by-her-maid.jpg,38.3,61.7,original-aesthetic,11,0.208,0.4991,0.6581,0.166,0.7799,0.6023,0.1118,0.6522
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-997990779-681646.jpg,2.9,97.1,original-aesthetic,13,0.1301,0.5964,0.471,0.1546,0.7799,0.5914,0.1454,0.4888
ukiyo-e,True,AI_SD_ukiyo-e,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_ukiyo-e/9-991742213-451086.jpg,6.8,93.2,original-aesthetic,10,0.3711,0.5235,0.4916,0.2134,0.8588,0.6891,0.1212,0.3909
art_nouveau,False,art_nouveau,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/art_nouveau/achille-beltrame_the-rescue-1906.jpg,11.2,88.8,original-aesthetic,19,0.1418,0.5297,0.6596,0.1372,0.7223,0.5333,0.2389,0.5791
