style,is_ai_generated,source,path,ai_likeness_percent,originality_score,dominant_aesthetic,cv_region_count,cv_largest_region_area_ratio,cv_subject_centroid_x,cv_subject_centroid_y,cv_rule_of_thirds_offset,cv_symmetry_score,cv_symmetry_score_fuzzy_global,cv_edge_density,cv_negative_space_ratio
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-995239240-434791.jpg,42.2,57.8,original-aesthetic,13,0.1306,0.4565,0.4511,0.1704,0.7231,0.5447,0.1107,0.6571
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/akseli-gallen-kallela_in-the-sauna-1889.jpg,1.7,98.3,original-aesthetic,19,0.1322,0.5374,0.5492,0.1746,0.8028,0.5985,0.1312,0.5791
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994836941-122747.jpg,31.0,69.0,original-aesthetic,6,0.103,0.6174,0.7073,0.0638,0.7668,0.6801,0.0555,0.8225
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-974808530-31123.jpg,42.9,57.1,original-aesthetic,17,0.0368,0.5845,0.563,0.1323,0.7554,0.6307,0.0978,0.8792
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997485954-826276.jpg,21.3,78.7,original-aesthetic,11,0.3087,0.471,0.7189,0.1472,0.7097,0.4856,0.128,0.5666
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_emigrants-crossing-the-plains.jpg,92.0,8.0,ai-aesthetic,9,0.1634,0.2771,0.6643,0.0563,0.8739,0.7152,0.0574,0.6501
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-benua_potseluev-most.jpg,45.1,54.9,original-aesthetic,3,0.1624,0.605,0.6204,0.0771,0.8066,0.7558,0.0734,0.7823
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/akseli-gallen-kallela_rustic-life-1887.jpg,3.5,96.5,original-aesthetic,18,0.1595,0.5281,0.458,0.1864,0.828,0.6564,0.1517,0.7226
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-joseph-thomas-monticelli_three-friends.jpg,4.4,95.6,original-aesthetic,11,0.2933,0.4805,0.569,0.1766,0.6886,0.6048,0.1165,0.6335
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-982832112-870689.jpg,40.2,59.8,original-aesthetic,13,0.396,0.3382,0.4872,0.1539,0.7688,0.5929,0.0938,0.3668
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997485954-663171.jpg,24.5,75.5,original-aesthetic,18,0.1063,0.4287,0.6751,0.0958,0.7789,0.5866,0.0807,0.7302
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_monk-who-gives-food-to-the-poor-the-monastery-soup.jpg,5.8,94.2,original-aesthetic,23,0.2837,0.4866,0.5974,0.1682,0.7337,0.5333,0.1556,0.5506
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-996924781-668558.jpg,55.4,44.6,ai-aesthetic,21,0.0504,0.4229,0.5432,0.1526,0.8219,0.6702,0.1321,0.7839
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-976986907-45494.jpg,51.5,48.5,ai-aesthetic,3,0.0835,0.5284,0.7897,0.1851,0.7912,0.6642,0.0418,0.8762
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-999860934-157444.jpg,48.0,52.0,original-aesthetic,13,0.192,0.5956,0.5978,0.099,0.7794,0.5757,0.0774,0.6815
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_lake-lucerne-switzerland.jpg,70.0,30.0,ai-aesthetic,10,0.272,0.6305,0.3882,0.0657,0.8534,0.76,0.0296,0.6725
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-989144049-68312.jpg,39.4,60.6,original-aesthetic,16,0.1452,0.4361,0.6561,0.1033,0.7664,0.6001,0.1003,0.6431
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-960588704-27623.jpg,14.5,85.5,original-aesthetic,15,0.2309,0.4366,0.6943,0.1069,0.7721,0.5505,0.1133,0.711
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/akseli-gallen-kallela_the-girl-and-the-rooster-1886.jpg,19.7,80.3,original-aesthetic,23,0.1273,0.4067,0.4838,0.1674,0.8145,0.6306,0.1794,0.5764
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-993510268-903533.jpg,20.4,79.6,original-aesthetic,10,0.0562,0.4023,0.7464,0.1054,0.787,0.5629,0.1034,0.8773
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-948276502-401829.jpg,29.4,70.6,original-aesthetic,12,0.0822,0.3048,0.5763,0.0947,0.775,0.6458,0.0502,0.7308
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-zo_portrait-of-the-dwarf-tomas-montoto.jpg,11.4,88.6,original-aesthetic,4,0.1657,0.3934,0.4527,0.1336,0.9006,0.8221,0.0475,0.7943
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-993510268-958097.jpg,67.4,32.6,ai-aesthetic,11,0.1697,0.5902,0.5876,0.11,0.7991,0.5814,0.0753,0.6731
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_san-dionigi-alle-quattro-fontane-1833.jpg,3.1,96.9,original-aesthetic,39,0.2814,0.4616,0.6959,0.1316,0.7667,0.5312,0.2379,0.4949
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-984206031-854122.jpg,16.1,83.9,original-aesthetic,8,0.1196,0.5443,0.735,0.1402,0.7808,0.5992,0.1273,0.7459
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_church-of-san-vitale.jpg,0.3,99.7,original-aesthetic,19,0.594,0.5327,0.6164,0.1431,0.7866,0.5543,0.1799,0.2499
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-joseph-thomas-monticelli_gathering-of-elegant-women.jpg,15.4,84.6,original-aesthetic,16,0.2949,0.5443,0.3961,0.1375,0.69,0.5998,0.1734,0.4059
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-985263366-368524.jpg,17.3,82.7,original-aesthetic,9,0.2602,0.6041,0.688,0.0661,0.791,0.6397,0.128,0.582
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-995239240-616687.jpg,38.3,61.7,original-aesthetic,15,0.1197,0.5868,0.7167,0.0942,0.7333,0.4781,0.1043,0.5933
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-benua_port-1895.jpg,35.1,64.9,original-aesthetic,8,0.3511,0.4568,0.5568,0.1653,0.8135,0.6269,0.1113,0.5421
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_wasatch-mountains.jpg,60.0,40.0,ai-aesthetic,17,0.1168,0.407,0.7831,0.1378,0.8548,0.8193,0.0212,0.8016
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-975962134-661148.jpg,24.6,75.4,original-aesthetic,10,0.2192,0.6194,0.6367,0.056,0.7673,0.6167,0.0944,0.7149
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994569368-642896.jpg,16.6,83.4,original-aesthetic,13,0.2674,0.4878,0.6183,0.1619,0.7719,0.5999,0.0688,0.6289
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994683106-66488.jpg,22.6,77.4,original-aesthetic,13,0.1722,0.404,0.6093,0.091,0.7536,0.5883,0.1075,0.5826
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-999590324-871941.jpg,22.9,77.1,original-aesthetic,10,0.2629,0.6393,0.6399,0.0383,0.7359,0.5659,0.0666,0.678
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-960758189-448224.jpg,44.2,55.8,original-aesthetic,19,0.2357,0.3768,0.6313,0.056,0.7791,0.5915,0.1059,0.6019
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-984206031-611519.jpg,70.7,29.3,ai-aesthetic,19,0.1215,0.4748,0.6201,0.1489,0.7986,0.7247,0.0854,0.633
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997485954-580754.jpg,22.0,78.0,original-aesthetic,15,0.259,0.4798,0.6382,0.1492,0.7219,0.4961,0.107,0.5559
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-benua_corner-of-finland.jpg,29.0,71.0,original-aesthetic,13,0.2232,0.4925,0.2654,0.173,0.7905,0.6554,0.1688,0.5026
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-984649524-611403.jpg,45.1,54.9,original-aesthetic,6,0.0785,0.6899,0.6748,0.0246,0.7547,0.6007,0.0733,0.8424
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_popolani-in-prayer-at-s-maria-del-carmine-in-piazza-costaguti-1835.jpg,4.6,95.4,original-aesthetic,16,0.1648,0.356,0.5973,0.0729,0.76,0.5098,0.1833,0.5506
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_portrait-of-a-horse-1869.jpg,54.3,45.7,ai-aesthetic,4,0.0526,0.3492,0.3182,0.0219,0.7062,0.7629,0.0273,0.9009
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_the-port-of-ripetta-1835.jpg,10.2,89.8,original-aesthetic,22,0.067,0.396,0.7086,0.0754,0.786,0.5485,0.2549,0.7354
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-joseph-thomas-monticelli_rural-scene.jpg,8.4,91.6,original-aesthetic,17,0.1328,0.4297,0.6515,0.0976,0.8201,0.6305,0.2701,0.5204
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-yvon_dmitry-donskoy-in-the-battle-of-kulikovo-1849.jpg,33.6,66.4,original-aesthetic,10,0.3178,0.6814,0.5505,0.1171,0.8702,0.7221,0.0979,0.658
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994836941-192219.jpg,37.5,62.5,original-aesthetic,12,0.2762,0.537,0.6564,0.1301,0.7299,0.4623,0.1355,0.397
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-joseph-thomas-monticelli_farmyard-with-donkeys-and-roosters.jpg,13.8,86.2,original-aesthetic,22,0.1914,0.4891,0.455,0.1977,0.8328,0.6116,0.2818,0.501
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997527166-533127.jpg,30.2,69.8,original-aesthetic,6,0.5133,0.5447,0.5474,0.1705,0.74,0.557,0.1191,0.3497
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-919697238-525310.jpg,28.6,71.4,original-aesthetic,10,0.5143,0.6379,0.6231,0.0522,0.6987,0.4835,0.1228,0.4612
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994569368-664795.jpg,15.8,84.2,original-aesthetic,20,0.3036,0.6491,0.5735,0.0948,0.7597,0.5679,0.1547,0.4745
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997527166-677960.jpg,25.0,75.0,original-aesthetic,14,0.131,0.5239,0.6872,0.1442,0.7027,0.4457,0.1318,0.6607
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-97684470-141402.jpg,51.4,48.6,ai-aesthetic,8,0.3728,0.337,0.607,0.0598,0.7308,0.5665,0.0916,0.5853
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albrecht-adam_capture-of-fort-malborghetto-on-may-17-1809-by-the-franco-italian-army-of-eugene-de-beauharnais-the-1843.jpg,37.3,62.7,original-aesthetic,6,0.4062,0.5093,0.7877,0.1986,0.7817,0.5793,0.1787,0.5797
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_half-dome-yosemite.jpg,89.0,11.0,ai-aesthetic,13,0.1254,0.8434,0.4482,0.2108,0.7007,0.6036,0.0725,0.8304
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-954915774-681700.jpg,70.0,30.0,ai-aesthetic,14,0.1041,0.5279,0.502,0.2153,0.8214,0.6209,0.1425,0.646
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-986541057-70540.jpg,27.1,72.9,original-aesthetic,11,0.3169,0.5111,0.6609,0.1557,0.7492,0.6135,0.1074,0.4709
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-yvon_bataille-deupatoria-1854.jpg,39.0,61.0,original-aesthetic,12,0.2264,0.4769,0.8105,0.2032,0.873,0.7969,0.0593,0.6486
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-yvon_caesar-crossing-the-rubicon-1875.jpg,44.1,55.9,original-aesthetic,12,0.4561,0.4986,0.6115,0.1743,0.7554,0.5822,0.1764,0.3635
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/akseli-gallen-kallela_m-ntykoski-waterfall-1893.jpg,76.1,23.9,ai-aesthetic,19,0.1951,0.5709,0.5655,0.1393,0.7045,0.4834,0.2313,0.5273
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-991111149-729690.jpg,15.3,84.7,original-aesthetic,12,0.1125,0.5876,0.5395,0.1497,0.761,0.5261,0.0726,0.7975
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-999590324-455525.jpg,33.7,66.3,original-aesthetic,8,0.0488,0.4885,0.7858,0.1956,0.8071,0.6395,0.0532,0.9076
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-982832112-614283.jpg,77.4,22.6,ai-aesthetic,10,0.0607,0.535,0.7589,0.1608,0.7483,0.5552,0.0774,0.8869
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-982417248-349936.jpg,37.4,62.6,original-aesthetic,8,0.0584,0.5378,0.7868,0.1761,0.8165,0.6796,0.055,0.832
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albrecht-adam_doksycy-18-july-1812-1812.jpg,25.8,74.2,original-aesthetic,9,0.2791,0.4715,0.7403,0.1566,0.7955,0.6085,0.1147,0.4581
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-yvon_episode-of-the-siege-of-sebastopol-during-the-crimean-war-in-1855-1859.jpg,42.8,57.2,original-aesthetic,14,0.3133,0.4373,0.7449,0.1302,0.7588,0.5621,0.1382,0.5891
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-984649524-295573.jpg,43.1,56.9,original-aesthetic,11,0.0966,0.4784,0.7648,0.1751,0.8041,0.6388,0.0733,0.7758
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-968665816-48493.jpg,29.8,70.2,original-aesthetic,15,0.1433,0.6323,0.6739,0.0351,0.8425,0.6965,0.0977,0.6631
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-982981608-449368.jpg,55.9,44.1,ai-aesthetic,18,0.0584,0.571,0.594,0.1202,0.7344,0.5901,0.1198,0.8118
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albrecht-adam_battle-of-ostrovno-1812-1845.jpg,17.7,82.3,original-aesthetic,19,0.2802,0.5075,0.6282,0.1638,0.7549,0.6679,0.1251,0.6014
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-yvon_bataille-de-magenta-1863.jpg,2.2,97.8,original-aesthetic,17,0.1752,0.4915,0.596,0.1732,0.813,0.6405,0.1628,0.3252
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-996924781-285262.jpg,62.9,37.1,ai-aesthetic,6,0.0981,0.569,0.8221,0.1836,0.7897,0.6572,0.0703,0.8939
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_white-horse-and-sunset.jpg,64.6,35.4,ai-aesthetic,17,0.1596,0.4922,0.5047,0.2269,0.8091,0.6761,0.0778,0.6595
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-960008296-842272.jpg,31.3,68.7,original-aesthetic,21,0.3263,0.49,0.4171,0.1777,0.768,0.5533,0.1312,0.4146
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-991111149-270643.jpg,48.0,52.0,original-aesthetic,14,0.1599,0.312,0.6116,0.059,0.7428,0.5457,0.1143,0.7512
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-991111149-30150.jpg,50.5,49.5,ai-aesthetic,8,0.1241,0.5335,0.6393,0.1359,0.7654,0.6191,0.0503,0.7347
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-joseph-thomas-monticelli_italian-fishing-vessels-at-dusk.jpg,73.8,26.2,ai-aesthetic,5,0.1421,0.5855,0.6781,0.082,0.7753,0.6965,0.0328,0.8425
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997062178-739903.jpg,24.5,75.5,original-aesthetic,13,0.1177,0.5333,0.4812,0.1992,0.7848,0.5999,0.0645,0.6918
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_costume-study-of-a-seated-woman-and-italian-costume-sketch-of-a-kneeling-nun.jpg,0.8,99.2,original-aesthetic,8,0.1722,0.4548,0.3374,0.1215,0.8297,0.6647,0.064,0.7142
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-993510268-38229.jpg,37.4,62.6,original-aesthetic,12,0.1545,0.4742,0.5786,0.1661,0.7461,0.5942,0.0861,0.68
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994836941-984399.jpg,73.7,26.3,ai-aesthetic,12,0.0481,0.526,0.6182,0.1488,0.695,0.5357,0.0799,0.8293
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_a-quiet-lake.jpg,76.7,23.3,ai-aesthetic,17,0.2856,0.5384,0.3042,0.1315,0.7778,0.627,0.2139,0.622
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_winter-in-yosemite.jpg,73.0,27.0,ai-aesthetic,9,0.4654,0.459,0.3035,0.1291,0.8067,0.6388,0.1271,0.3956
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-986226180-172770.jpg,16.5,83.5,original-aesthetic,14,0.4405,0.3809,0.4973,0.1707,0.7914,0.633,0.1329,0.455
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-975402600-737584.jpg,33.9,66.1,original-aesthetic,18,0.1768,0.4534,0.4677,0.1802,0.753,0.5721,0.0895,0.5483
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_the-pifferari-in-rome-1831.jpg,0.8,99.2,original-aesthetic,22,0.1603,0.4854,0.4746,0.2076,0.8023,0.5766,0.1938,0.6277
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-joseph-thomas-monticelli_still-life-with-wild-and-garden-flowers.jpg,29.0,71.0,original-aesthetic,10,0.5229,0.4796,0.4295,0.175,0.7777,0.6199,0.1847,0.3667
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-997062178-567950.jpg,70.0,30.0,ai-aesthetic,21,0.1837,0.3582,0.453,0.1222,0.7738,0.6762,0.1016,0.6116
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-990855164-176796.jpg,74.6,25.4,ai-aesthetic,12,0.126,0.4819,0.7289,0.1611,0.7938,0.6362,0.1089,0.8131
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/albert-bierstadt_rocky-mountain-sheep.jpg,55.6,44.4,ai-aesthetic,6,0.0841,0.5095,0.6534,0.1577,0.7663,0.7047,0.0536,0.8623
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994683106-462085.jpg,19.7,80.3,original-aesthetic,14,0.1586,0.5128,0.6424,0.1558,0.7918,0.5571,0.0865,0.7105
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/adolphe-yvon_genius-of-america-1858.jpg,38.2,61.8,original-aesthetic,19,0.32,0.5423,0.5661,0.1599,0.7857,0.5818,0.1581,0.3954
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-994569368-672879.jpg,44.2,55.8,original-aesthetic,15,0.1935,0.6182,0.521,0.1535,0.7415,0.5844,0.1136,0.5369
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/akseli-gallen-kallela_view-from-north-quay-1891.jpg,15.5,84.5,original-aesthetic,20,0.1064,0.3941,0.624,0.0743,0.7331,0.6451,0.1532,0.5831
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-999590324-947461.jpg,24.2,75.8,original-aesthetic,16,0.2051,0.5219,0.6847,0.1459,0.7592,0.6089,0.1372,0.5268
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-98653270-375391.jpg,51.2,48.8,ai-aesthetic,17,0.1025,0.4952,0.5506,0.1991,0.7686,0.5463,0.0711,0.746
romanticism,False,romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/romanticism/achille-pinelli_the-mozzatore-after-the-harvest-in-rome.jpg,1.6,98.4,original-aesthetic,21,0.2628,0.3842,0.5185,0.1567,0.8793,0.7326,0.1526,0.5122
romanticism,True,AI_SD_romanticism,/data/peter/aiart/data/Real_AI_SD_LD_Dataset/train/AI_SD_romanticism/7-981069195-243739.jpg,19.0,81.0,original-aesthetic,10,0.0452,0.6941,0.6884,0.0351,0.8008,0.5979,0.0937,0.8697
